customer_id,monetary_value,frequency,last_invoice_date,recency,Cluster
13393.0,1131.45,4,2010-05-05 09:34:00,218,3
13395.0,872.51,2,2010-11-04 14:00:00,35,2
13397.0,1647.74,5,2010-09-28 13:10:00,72,3
13398.0,213.0,1,2010-09-17 09:34:00,83,1
13399.0,275.4,3,2010-09-01 13:59:00,99,1
13400.0,310.83,1,2010-05-06 09:00:00,217,0
13402.0,913.9000000000001,3,2010-12-02 17:12:00,7,2
13403.0,154.5,2,2010-11-17 11:38:00,22,1
13405.0,641.36,3,2010-08-15 13:28:00,116,2
13406.0,568.92,2,2010-10-08 14:44:00,62,1
13410.0,1198.9,4,2010-11-11 16:45:00,28,3
13412.0,487.34999999999997,1,2010-03-29 16:28:00,255,0
13413.0,429.44,6,2010-03-10 12:17:00,274,3
13414.0,1103.64,3,2010-09-02 16:55:00,98,2
13415.0,800.67,4,2010-08-24 11:38:00,107,3
13416.0,228.3,1,2009-12-03 13:02:00,371,0
13417.0,1028.66,4,2010-06-10 10:05:00,182,3
13423.0,217.03,1,2010-10-07 09:02:00,63,1
13424.0,572.77,1,2010-09-16 10:49:00,84,1
13427.0,423.93,3,2010-08-19 11:45:00,112,1
13428.0,281.51,2,2010-07-13 13:33:00,149,1
13432.0,436.55,2,2010-05-17 13:18:00,206,0
13433.0,658.3199999999999,4,2010-07-26 16:55:00,136,3
13434.0,1132.6200000000001,3,2010-11-19 15:09:00,20,2
13435.0,665.34,2,2010-11-28 13:51:00,11,1
13438.0,46.5,1,2010-06-10 18:46:00,182,0
13439.0,702.9,2,2010-11-16 15:24:00,23,2
13441.0,424.26,1,2010-10-04 10:38:00,66,1
13442.0,419.87,3,2010-02-10 14:03:00,302,0
13443.0,1276.3700000000001,6,2010-09-17 12:31:00,83,3
13444.0,631.6800000000001,2,2010-11-30 13:02:00,9,1
13445.0,241.89999999999998,1,2010-03-23 15:34:00,261,0
13452.0,139.8,1,2010-08-24 09:53:00,107,1
13453.0,424.71,1,2010-11-02 13:23:00,37,1
13454.0,219.87,1,2010-03-08 14:40:00,276,0
13457.0,148.22,2,2010-01-20 08:48:00,323,0
13459.0,1160.4099999999999,2,2010-03-25 10:24:00,259,2
13462.0,1002.35,4,2010-10-25 10:00:00,45,3
13465.0,931.12,2,2010-09-19 15:13:00,81,2
13466.0,705.45,4,2010-10-27 12:50:00,43,3
13469.0,82.4,1,2010-02-24 15:03:00,288,0
13472.0,592.24,2,2010-09-02 09:41:00,98,1
13474.0,434.2,2,2010-09-22 09:21:00,78,1
13476.0,823.0,3,2010-10-29 08:24:00,41,2
13477.0,1379.59,5,2010-09-10 09:08:00,90,3
13479.0,550.42,2,2010-09-13 13:29:00,87,1
13480.0,627.82,2,2010-10-19 11:53:00,51,1
13482.0,151.45,1,2010-03-22 10:31:00,262,0
13484.0,476.92,2,2010-11-21 13:48:00,18,1
13487.0,271.47,2,2010-07-22 10:41:00,140,1
13490.0,154.25,1,2010-02-23 14:48:00,289,0
13497.0,972.28,5,2010-12-06 11:37:00,3,3
13498.0,327.38,1,2009-12-09 15:26:00,365,0
13500.0,299.53,1,2010-11-03 13:16:00,36,1
13501.0,1544.79,2,2010-08-10 13:01:00,121,2
13502.0,488.5,2,2010-10-20 10:15:00,50,1
13503.0,1607.34,4,2010-08-17 13:17:00,114,3
13506.0,1180.68,4,2010-12-05 12:15:00,4,3
13508.0,176.07999999999998,1,2010-03-07 11:58:00,277,0
13509.0,135.0,1,2010-07-20 12:10:00,142,1
13511.0,282.76,1,2010-02-01 12:10:00,311,0
13512.0,462.18,3,2010-11-17 14:55:00,22,1
13513.0,619.49,2,2010-09-24 16:25:00,76,1
13514.0,663.7,3,2010-10-07 12:10:00,63,2
13515.0,374.7,2,2010-09-16 15:07:00,84,1
13516.0,295.85,1,2010-10-18 08:52:00,52,1
13519.0,220.46,1,2010-09-23 11:45:00,77,1
13523.0,1136.64,2,2010-12-08 14:22:00,1,2
13526.0,1182.0,2,2009-12-01 13:13:00,373,0
13530.0,402.97999999999996,1,2010-03-15 14:10:00,269,0
13531.0,1254.72,5,2010-12-08 15:03:00,1,3
13535.0,89.5,1,2010-11-02 11:49:00,37,1
13537.0,717.85,2,2010-10-10 12:45:00,60,2
13539.0,938.02,4,2010-10-15 09:15:00,55,3
13540.0,632.39,3,2010-08-29 14:20:00,102,2
13541.0,785.25,2,2010-10-08 16:37:00,62,2
13543.0,1439.6100000000001,2,2010-03-15 13:34:00,269,2
13544.0,537.59,4,2010-10-24 11:25:00,46,3
13545.0,374.64,2,2010-11-14 11:27:00,25,1
13546.0,465.15,2,2010-11-22 17:33:00,17,1
13547.0,172.98,1,2010-10-27 14:14:00,43,1
13548.0,226.57999999999998,1,2010-08-25 13:44:00,106,1
13549.0,87.6,1,2010-11-17 12:17:00,22,1
13550.0,349.51,1,2010-11-21 15:24:00,18,1
13551.0,152.39999999999998,1,2010-02-11 15:01:00,301,0
13553.0,517.8,1,2010-02-03 12:21:00,309,0
13556.0,200.82,2,2010-10-06 16:44:00,64,1
13559.0,990.0,2,2010-07-15 09:52:00,147,2
13565.0,174.57999999999998,1,2010-10-24 15:51:00,46,1
13566.0,829.56,3,2010-10-01 12:27:00,69,2
13567.0,1083.69,4,2010-10-07 12:51:00,63,3
13569.0,520.03,3,2010-12-07 12:29:00,2,1
13573.0,620.62,4,2010-11-25 15:01:00,14,3
13574.0,421.25,1,2010-10-24 13:28:00,46,1
13578.0,147.66,1,2010-10-26 13:44:00,44,1
13579.0,1072.0,4,2010-12-05 16:10:00,4,3
13580.0,107.75,1,2010-10-29 15:01:00,41,1
13581.0,162.53,1,2010-10-21 16:30:00,49,1
13582.0,241.68,2,2010-11-15 11:34:00,24,1
13583.0,664.001,1,2010-01-29 13:53:00,314,0
13584.0,250.05,2,2010-07-29 13:36:00,133,1
13585.0,684.54,3,2010-06-27 12:33:00,165,2
13586.0,131.53,1,2010-06-16 13:47:00,176,0
13587.0,961.1,3,2010-09-16 13:52:00,84,2
13589.0,741.09,4,2010-09-16 13:29:00,84,3
13591.0,976.8100000000001,4,2010-09-30 08:59:00,70,3
13594.0,136.35000000000002,1,2010-08-11 10:23:00,120,1
13595.0,818.22,3,2010-07-11 12:36:00,151,2
13597.0,396.71,2,2010-11-04 14:54:00,35,1
13598.0,609.42,4,2010-08-01 13:21:00,130,3
13600.0,298.9,1,2010-03-15 17:16:00,269,0
13601.0,491.82,2,2010-11-12 15:20:00,27,1
13602.0,596.28,3,2010-11-23 12:14:00,16,2
13604.0,717.62,1,2010-02-19 12:02:00,293,0
13605.0,522.67,2,2010-11-17 17:16:00,22,1
13607.0,400.3,1,2010-11-02 11:48:00,37,1
13608.0,236.2,1,2010-06-17 12:28:00,175,0
13609.0,167.35,1,2010-04-25 13:26:00,228,0
13612.0,818.29,1,2010-03-17 12:14:00,267,0
13613.0,1039.8500000000001,5,2010-09-13 12:01:00,87,3
13614.0,748.73,2,2010-11-11 12:20:00,28,2
13616.0,288.1,2,2010-05-20 12:59:00,203,0
13617.0,734.57,5,2010-10-27 14:00:00,43,3
13619.0,230.19,2,2010-06-13 11:39:00,179,0
13620.0,112.34,1,2010-06-29 15:02:00,163,0
13622.0,658.95,1,2010-01-12 13:22:00,331,0
13624.0,462.08,1,2010-11-16 13:43:00,23,1
13625.0,301.26,1,2010-04-22 10:50:00,231,0
13626.0,449.81,1,2010-11-25 16:12:00,14,1
13627.0,607.43,2,2010-08-08 14:32:00,123,1
13628.0,310.14,1,2010-02-01 14:44:00,311,0
13632.0,1526.88,3,2010-11-10 12:03:00,29,2
13639.0,312.93,1,2010-09-29 10:05:00,71,1
13640.0,405.0,1,2010-04-07 15:33:00,246,0
13641.0,942.37,4,2010-03-09 07:37:00,275,3
13642.0,159.92,3,2010-10-03 12:33:00,67,1
13646.0,326.25,2,2010-11-05 12:13:00,34,1
13647.0,1393.56,4,2010-08-02 10:31:00,129,3
13649.0,1332.28,5,2010-12-08 14:46:00,1,3
13650.0,1451.66,4,2010-11-30 13:55:00,9,3
13651.0,132.65,1,2010-11-23 09:44:00,16,1
13652.0,1475.77,3,2010-12-06 09:21:00,3,2
13653.0,152.2,1,2010-08-09 08:19:00,122,1
13655.0,1347.54,4,2010-11-30 08:24:00,9,3
13656.0,699.2,2,2010-07-28 10:48:00,134,2
13660.0,314.59,1,2010-11-04 16:10:00,35,1
13661.0,325.24,1,2010-04-15 14:58:00,238,0
13666.0,42.4,2,2010-10-15 15:46:00,55,1
13669.0,195.0,1,2010-10-28 15:05:00,42,1
13671.0,194.95,1,2010-11-10 10:50:00,29,1
13672.0,233.53000000000003,1,2009-12-09 11:40:00,365,0
13674.0,240.68,1,2010-10-03 10:41:00,67,1
13676.0,243.9,2,2010-06-18 17:30:00,174,0
13677.0,556.1899999999999,2,2010-10-31 11:32:00,39,1
13679.0,281.26,3,2010-08-03 12:13:00,128,1
13683.0,258.6,1,2010-09-08 10:00:00,92,1
13684.0,529.75,3,2010-11-14 11:34:00,25,1
13686.0,337.04,2,2010-11-24 14:44:00,15,1
13688.0,375.5,1,2010-03-14 14:11:00,270,0
13689.0,349.5,1,2010-09-21 10:27:00,79,1
13691.0,210.78,1,2010-11-08 17:34:00,31,1
13692.0,1626.08,2,2010-10-27 09:57:00,43,2
13695.0,266.6,1,2010-05-11 11:07:00,212,0
13698.0,465.53000000000003,2,2010-04-22 11:52:00,231,0
13699.0,455.57,1,2010-06-07 13:03:00,185,0
13700.0,348.34,3,2010-10-18 11:38:00,52,1
13701.0,161.0,1,2010-09-19 12:39:00,81,1
13702.0,135.18,1,2010-09-20 11:40:00,80,1
13703.0,326.06,1,2010-10-20 13:11:00,50,1
13705.0,1323.47,5,2010-12-01 10:29:00,8,3
13706.0,300.38,1,2010-03-23 09:18:00,261,0
13709.0,1263.7,5,2010-09-19 15:17:00,81,3
13710.0,329.04,2,2010-10-12 10:22:00,58,1
13712.0,537.58,1,2010-04-08 11:16:00,245,0
13713.0,743.26,3,2010-10-27 16:18:00,43,2
13714.0,161.35,1,2010-08-31 13:57:00,100,1
13717.0,318.29,2,2010-09-08 16:17:00,92,1
13721.0,217.39999999999998,1,2010-11-09 17:59:00,30,1
13723.0,1009.35,5,2010-11-12 16:59:00,27,3
13724.0,213.01,1,2010-03-12 15:28:00,272,0
13727.0,746.57,6,2010-04-07 12:14:00,246,3
13729.0,724.73,3,2010-09-30 10:44:00,70,2
13733.0,487.03000000000003,2,2010-10-25 12:18:00,45,1
13738.0,440.93,1,2010-11-08 15:23:00,31,1
13739.0,75.3,1,2010-06-30 10:25:00,162,0
13740.0,1247.02,4,2010-10-20 13:30:00,50,3
13745.0,477.32,1,2010-06-11 17:19:00,181,0
13746.0,176.69,1,2010-10-22 11:55:00,48,1
13747.0,169.79999999999998,2,2010-12-01 10:37:00,8,1
13748.0,1320.1,5,2010-12-01 09:00:00,8,3
13752.0,404.45000000000005,1,2010-06-30 10:23:00,162,0
13753.0,1353.31,3,2010-04-20 14:08:00,233,2
13754.0,164.45000000000002,1,2010-09-28 15:29:00,72,1
13757.0,195.55,1,2010-02-03 12:37:00,309,0
13760.0,1076.85,3,2010-10-31 15:18:00,39,2
13761.0,881.52,4,2010-07-25 12:50:00,137,3
13764.0,1423.55,3,2010-05-19 15:47:00,204,2
13765.0,352.821,1,2010-02-24 13:46:00,288,0
13766.0,190.35,1,2010-08-01 14:25:00,130,1
13768.0,875.97,2,2009-12-13 10:41:00,361,0
13770.0,785.37,4,2010-10-13 15:10:00,57,3
13773.0,301.54,2,2010-11-08 11:49:00,31,1
13775.0,1049.66,1,2010-04-28 12:15:00,225,2
13778.0,945.79,3,2010-08-05 14:52:00,126,2
13779.0,161.13,1,2010-07-12 11:24:00,150,1
13780.0,375.81,1,2010-10-28 19:51:00,42,1
13781.0,650.99,2,2010-04-26 14:30:00,227,0
13783.0,1542.09,4,2010-08-09 09:23:00,122,3
13784.0,447.44,3,2010-10-01 08:19:00,69,1
13785.0,542.49,4,2010-10-07 09:25:00,63,3
13787.0,913.46,4,2010-09-07 11:55:00,93,3
13788.0,3.75,1,2010-07-22 15:50:00,140,1
13789.0,239.45999999999998,1,2010-11-16 15:31:00,23,1
13792.0,188.4,1,2010-10-13 11:05:00,57,1
13793.0,96.0,1,2010-03-03 08:25:00,281,0
13794.0,126.03,1,2010-06-11 12:30:00,181,0
13795.0,836.3,4,2010-11-16 17:25:00,23,3
13796.0,289.7,1,2010-07-28 14:45:00,134,1
13797.0,1179.45,3,2010-09-29 10:34:00,71,2
13800.0,1121.24,2,2010-10-05 14:19:00,65,2
13803.0,1061.84,2,2010-10-04 10:52:00,66,2
13804.0,572.73,2,2010-09-30 16:20:00,70,1
13807.0,422.2,3,2010-12-07 15:48:00,2,1
13809.0,524.65,2,2010-11-10 09:35:00,29,1
13813.0,1218.61,4,2010-06-30 08:50:00,162,3
13814.0,678.2,1,2010-06-30 14:12:00,162,0
13818.0,61.28,1,2010-10-06 12:35:00,64,1
13819.0,1502.0,3,2010-02-08 15:30:00,304,2
13820.0,660.65,3,2010-10-17 13:46:00,53,2
13821.0,1025.09,4,2010-11-11 13:24:00,28,3
13825.0,255.59,2,2010-03-28 11:02:00,256,0
13829.0,102.0,1,2010-10-14 18:19:00,56,1
13830.0,156.85000000000002,1,2010-05-07 12:24:00,216,0
13832.0,561.49,1,2010-10-13 14:41:00,57,1
13833.0,316.56,1,2010-10-31 14:11:00,39,1
13834.0,324.19,2,2010-05-12 10:27:00,211,0
13835.0,260.7,3,2010-07-08 11:50:00,154,1
13836.0,620.37,2,2010-11-05 13:31:00,34,1
13839.0,139.95000000000002,1,2010-08-10 13:52:00,121,1
13840.0,651.4,1,2010-10-19 13:34:00,51,1
13843.0,319.75,1,2010-11-23 17:48:00,16,1
13846.0,442.73,1,2010-11-05 09:47:00,34,1
13847.0,310.72,1,2009-12-20 10:41:00,354,0
13852.0,187.35000000000002,1,2010-04-08 09:06:00,245,0
13855.0,1310.3400000000001,4,2010-07-27 09:53:00,135,3
13857.0,1000.91,6,2010-11-11 12:54:00,28,3
13859.0,314.7,1,2010-06-28 15:36:00,164,0
13861.0,273.26,2,2010-10-06 14:20:00,64,1
13862.0,346.73,1,2010-11-15 13:43:00,24,1
13863.0,933.77,3,2010-08-31 12:57:00,100,2
13864.0,662.4000000000001,1,2010-11-18 12:50:00,21,1
13871.0,1482.6,4,2010-10-07 12:56:00,63,3
13872.0,919.57,3,2010-06-30 15:35:00,162,2
13873.0,649.32,5,2010-11-21 11:47:00,18,3
13874.0,1508.7,6,2010-07-23 12:59:00,139,3
13877.0,332.44,2,2010-08-26 17:19:00,105,1
13878.0,1191.53,3,2010-06-10 10:15:00,182,2
13879.0,395.5,1,2010-03-04 10:49:00,280,0
13880.0,1171.89,5,2010-12-07 14:00:00,2,3
13884.0,1100.88,5,2010-11-28 11:45:00,11,3
13888.0,1563.42,5,2010-10-31 11:09:00,39,3
13889.0,1574.3300000000002,5,2010-11-22 13:25:00,17,3
13890.0,1043.57,4,2010-11-30 12:46:00,9,3
13891.0,863.5600000000001,3,2010-11-26 15:57:00,13,2
13892.0,634.68,2,2010-08-19 09:07:00,112,1
13895.0,1415.45,2,2010-07-12 10:46:00,150,2
13896.0,388.55,1,2010-03-24 08:55:00,260,0
13897.0,849.56,2,2010-09-27 13:36:00,73,2
13898.0,530.47,1,2010-10-24 15:42:00,46,1
13900.0,869.64,3,2010-11-15 14:48:00,24,2
13903.0,165.45000000000002,1,2010-11-04 17:44:00,35,1
13905.0,312.65,1,2009-12-07 11:41:00,367,0
13906.0,42.0,1,2010-10-26 15:00:00,44,1
13907.0,136.8,1,2010-01-17 12:22:00,326,0
13909.0,286.6,2,2010-10-12 17:22:00,58,1
13912.0,124.95,1,2010-10-12 08:43:00,58,1
13913.0,42.22,1,2010-07-21 10:11:00,141,1
13915.0,70.80000000000001,1,2010-11-10 15:17:00,29,1
13916.0,1275.81,4,2010-09-02 10:04:00,98,3
13919.0,903.87,2,2010-10-11 11:53:00,59,2
13921.0,730.7,4,2010-11-02 16:32:00,37,3
13922.0,692.95,2,2010-09-28 17:26:00,72,2
13927.0,359.27,1,2010-09-28 16:12:00,72,1
13936.0,563.08,2,2010-11-22 10:34:00,17,1
13937.0,721.28,1,2010-11-02 12:37:00,37,1
13939.0,992.41,4,2010-10-04 14:35:00,66,3
13942.0,320.0,1,2010-06-23 12:35:00,169,0
13943.0,246.54,1,2010-05-11 11:30:00,212,0
13944.0,200.43,1,2010-02-24 15:02:00,288,0
13945.0,854.15,2,2010-11-10 10:00:00,29,2
13946.0,1314.66,3,2010-11-28 16:21:00,11,2
13948.0,446.76,3,2010-10-24 13:46:00,46,1
13955.0,222.21,1,2010-11-29 17:35:00,10,1
13957.0,458.25,3,2010-10-18 10:02:00,52,1
13959.0,477.98,3,2010-11-05 16:52:00,34,1
13961.0,538.4,1,2010-11-12 14:40:00,27,1
13962.0,193.25,1,2010-09-30 10:35:00,70,1
13964.0,438.9,2,2010-11-17 13:53:00,22,1
13965.0,996.61,3,2010-08-20 10:40:00,111,2
13966.0,390.86,1,2010-09-30 13:08:00,70,1
13967.0,85.6,1,2010-11-08 13:24:00,31,1
13968.0,123.66,1,2010-10-12 13:22:00,58,1
13970.0,846.55,2,2010-11-18 13:21:00,21,2
13974.0,264.13,1,2010-05-06 17:55:00,217,0
13976.0,834.38,3,2010-07-21 09:27:00,141,2
13977.0,519.8100000000001,1,2010-10-24 14:08:00,46,1
13980.0,599.78,4,2010-09-26 12:58:00,74,3
13981.0,331.14,1,2010-10-20 10:03:00,50,1
13987.0,682.54,2,2010-11-25 10:20:00,14,2
13988.0,609.84,2,2010-11-21 12:40:00,18,1
13989.0,759.98,3,2010-09-01 13:58:00,99,2
13992.0,142.7,2,2010-11-24 15:42:00,15,1
13996.0,845.76,2,2010-11-18 16:27:00,21,2
13997.0,382.31,3,2010-07-08 18:06:00,154,1
13998.0,566.7,3,2010-09-19 10:20:00,81,2
14000.0,1410.68,4,2010-10-21 15:35:00,49,3
14003.0,209.41,1,2009-12-07 08:53:00,367,0
14004.0,1675.81,4,2010-11-11 13:26:00,28,3
14006.0,1234.48,4,2010-06-29 12:43:00,163,3
14007.0,79.48,1,2010-07-15 09:06:00,147,1
14008.0,509.04,1,2010-10-03 13:09:00,67,1
14009.0,404.3,1,2010-09-03 12:08:00,97,1
14010.0,445.15,2,2010-05-23 13:00:00,200,0
14011.0,457.82,2,2010-08-16 15:31:00,115,1
14013.0,611.5500000000001,2,2010-11-24 16:16:00,15,1
14014.0,1443.03,2,2010-11-28 14:56:00,11,2
14017.0,229.75,1,2010-05-17 14:52:00,206,0
14018.0,367.15000000000003,1,2010-03-04 14:23:00,280,0
14020.0,606.21,2,2010-08-20 13:09:00,111,1
14021.0,1084.68,4,2010-11-30 15:14:00,9,3
14022.0,352.15000000000003,1,2010-08-10 09:38:00,121,1
14024.0,318.04,1,2010-11-14 10:51:00,25,1
14026.0,713.11,2,2010-08-26 10:31:00,105,2
14033.0,109.44,1,2010-06-02 15:10:00,190,0
14035.0,1428.7,4,2010-10-29 10:10:00,41,3
14037.0,689.75,4,2010-08-18 12:52:00,113,3
14038.0,1509.5,2,2010-11-07 14:52:00,32,2
14039.0,115.08000000000001,1,2010-05-13 10:15:00,210,0
14042.0,431.98,1,2009-12-14 15:07:00,360,0
14043.0,304.25,2,2010-08-05 18:18:00,126,1
14048.0,338.76,2,2010-11-22 14:21:00,17,1
14052.0,255.45,1,2010-11-14 11:37:00,25,1
14053.0,312.05,2,2010-11-07 14:50:00,32,1
14055.0,795.3199999999999,2,2010-05-11 10:24:00,212,0
14058.0,469.19,2,2010-09-03 09:31:00,97,1
14061.0,917.4300000000001,3,2010-07-20 17:22:00,142,2
14065.0,891.02,3,2010-11-15 16:13:00,24,2
14068.0,1262.52,3,2010-04-15 14:28:00,238,2
14069.0,230.06,2,2010-07-13 12:12:00,149,1
14070.0,326.55,1,2010-01-24 12:27:00,319,0
14072.0,390.85,1,2010-02-11 12:31:00,301,0
14074.0,219.39999999999998,1,2010-03-26 13:55:00,258,0
14075.0,782.61,2,2010-11-01 13:15:00,38,2
14077.0,115.66,1,2010-11-09 16:01:00,30,1
14078.0,641.61,4,2010-12-01 12:54:00,8,3
14080.0,1070.08,4,2010-10-22 14:04:00,48,3
14082.0,231.10999999999999,1,2010-11-12 11:47:00,27,1
14083.0,388.83,3,2010-12-03 12:24:00,6,1
14084.0,150.5,1,2010-07-15 14:36:00,147,1
14086.0,39.95,1,2010-09-03 10:52:00,97,1
14087.0,651.8,2,2010-10-31 11:22:00,39,1
14094.0,335.22,1,2010-09-26 11:58:00,74,1
14095.0,2.95,1,2009-12-17 12:49:00,357,0
14097.0,422.85999999999996,2,2010-08-15 14:20:00,116,1
14104.0,552.37,3,2010-11-15 13:13:00,24,2
14106.0,214.79999999999998,1,2009-12-02 14:09:00,372,0
14108.0,447.05,2,2009-12-08 15:25:00,366,0
14114.0,977.5600000000001,5,2010-11-09 09:13:00,30,3
14115.0,622.6700000000001,2,2010-07-26 12:36:00,136,1
14118.0,458.45,1,2010-10-07 11:59:00,63,1
14119.0,183.37,2,2010-11-29 10:33:00,10,1
14122.0,362.42,3,2010-10-29 15:11:00,41,1
14123.0,436.18,1,2009-12-06 15:35:00,368,0
14126.0,466.33000000000004,1,2010-09-21 14:51:00,79,1
14127.0,1190.3700000000001,3,2010-11-24 16:56:00,15,2
14128.0,286.71,1,2010-06-06 14:05:00,186,0
14129.0,1467.48,4,2010-11-05 09:59:00,34,3
14130.0,1398.81,3,2010-11-29 17:11:00,10,2
14131.0,187.87,1,2010-03-01 11:59:00,283,0
14133.0,305.5,1,2009-12-06 12:10:00,368,0
14136.0,1570.81,5,2010-11-04 11:53:00,35,3
14137.0,332.7,1,2010-01-13 12:30:00,330,0
14139.0,670.98,3,2010-08-06 14:00:00,125,2
14142.0,671.34,2,2010-12-01 16:33:00,8,1
14144.0,30.599999999999998,1,2010-08-10 15:17:00,121,1
14148.0,309.09000000000003,1,2010-10-21 14:08:00,49,1
14151.0,679.45,2,2010-02-04 15:35:00,308,0
14152.0,1376.05,5,2010-11-17 14:20:00,22,3
14153.0,233.4,1,2010-08-13 14:35:00,118,1
14157.0,569.9,3,2010-11-15 15:10:00,24,2
14163.0,148.71,1,2010-09-03 17:15:00,97,1
14166.0,256.85,2,2010-07-22 19:42:00,140,1
14167.0,721.65,4,2010-09-01 17:15:00,99,3
14168.0,370.45,2,2010-10-15 10:49:00,55,1
14169.0,616.03,2,2010-10-05 08:45:00,65,1
14170.0,597.33,3,2010-11-29 13:10:00,10,2
14171.0,135.0,1,2009-12-09 13:50:00,365,0
14172.0,402.72,3,2010-04-13 13:26:00,240,0
14173.0,135.16,2,2010-03-08 13:24:00,276,0
14176.0,339.11,2,2010-12-07 11:45:00,2,1
14181.0,310.55,2,2010-10-25 08:27:00,45,1
14182.0,678.77,4,2010-09-22 11:45:00,78,3
14183.0,286.29,2,2010-10-24 14:45:00,46,1
14186.0,1550.63,5,2010-10-08 13:30:00,62,3
14187.0,123.5,1,2010-08-23 12:06:00,108,1
14189.0,1160.31,2,2010-12-06 11:42:00,3,2
14190.0,79.9,1,2010-02-11 14:27:00,301,0
14191.0,132.9,2,2010-11-10 12:27:00,29,1
14192.0,293.74,1,2010-11-16 17:44:00,23,1
14193.0,356.8,1,2010-11-08 12:31:00,31,1
14195.0,1603.6,4,2010-09-26 14:06:00,74,3
14197.0,390.05,1,2010-10-25 10:01:00,45,1
14198.0,868.33,5,2010-11-04 13:50:00,35,3
14199.0,906.3,3,2010-10-12 08:25:00,58,2
14200.0,379.2,1,2010-04-01 13:01:00,252,0
14201.0,446.1,3,2010-10-26 18:51:00,44,1
14202.0,847.76,3,2010-11-23 17:13:00,16,2
14203.0,339.34,1,2010-11-07 13:35:00,32,1
14204.0,901.9300000000001,3,2010-10-13 13:32:00,57,2
14206.0,856.85,2,2010-11-16 18:20:00,23,2
14207.0,157.8,1,2010-01-21 09:33:00,322,0
14208.0,415.31,1,2010-06-06 13:11:00,186,0
14212.0,1119.6599999999999,1,2010-09-20 11:48:00,80,2
14213.0,1192.2,1,2010-10-31 10:37:00,39,2
14215.0,1626.61,4,2010-12-06 15:34:00,3,3
14216.0,310.74,1,2010-10-21 15:07:00,49,1
14219.0,543.89,2,2010-10-26 10:34:00,44,1
14220.0,882.5999999999999,2,2010-05-21 13:29:00,202,2
14224.0,847.78,5,2010-11-14 13:53:00,25,3
14226.0,770.34,1,2010-09-24 14:32:00,76,1
14228.0,745.5,3,2010-09-28 09:45:00,72,2
14229.0,1046.84,4,2010-11-01 13:04:00,38,3
14230.0,979.8000000000001,3,2010-09-30 09:07:00,70,2
14231.0,309.91,1,2010-09-15 09:52:00,85,1
14233.0,1441.55,3,2010-08-31 15:03:00,100,2
14235.0,1573.1299999999999,4,2010-07-29 17:24:00,133,3
14236.0,1253.78,4,2010-12-02 18:49:00,7,3
14237.0,471.14,2,2010-12-01 13:20:00,8,1
14238.0,287.38,2,2010-02-15 11:39:00,297,0
14240.0,357.15,1,2010-10-12 12:48:00,58,1
14241.0,120.0,1,2010-01-12 15:11:00,331,0
14244.0,366.41999999999996,1,2010-02-17 11:40:00,295,0
14247.0,635.89,4,2010-10-31 13:58:00,39,3
14248.0,730.37,2,2010-09-06 14:04:00,94,2
14252.0,350.99,1,2010-11-23 13:36:00,16,1
14253.0,363.40000000000003,2,2010-08-03 14:55:00,128,1
14254.0,601.03,1,2010-10-03 11:52:00,67,1
14256.0,1504.93,3,2010-08-05 09:30:00,126,2
14260.0,824.28,3,2010-08-25 14:55:00,106,2
14263.0,322.93,1,2010-10-12 14:09:00,58,1
14264.0,1183.39,4,2010-11-25 17:42:00,14,3
14265.0,843.17,2,2010-09-01 12:20:00,99,2
14266.0,40.56,1,2010-10-07 13:32:00,63,1
14268.0,354.85,1,2010-08-26 10:45:00,105,1
14269.0,295.73,1,2010-09-26 12:53:00,74,1
14271.0,106.81,1,2010-10-26 17:01:00,44,1
14272.0,482.85,2,2010-05-26 09:49:00,197,0
14274.0,256.6,1,2010-01-22 12:51:00,321,0
14275.0,1189.3799999999999,6,2010-11-09 09:06:00,30,3
14276.0,982.94,4,2010-10-28 17:13:00,42,3
14278.0,205.83,1,2010-10-26 12:07:00,44,1
14279.0,191.86,2,2010-07-07 08:42:00,155,1
14281.0,245.15,1,2010-10-27 14:45:00,43,1
14283.0,628.4399999999999,4,2010-09-02 14:46:00,98,3
14284.0,704.4,1,2010-02-24 12:06:00,288,0
14285.0,1374.41,4,2010-07-14 14:07:00,148,3
14294.0,375.34,1,2010-10-28 16:25:00,42,1
14296.0,456.40000000000003,2,2010-10-14 14:14:00,56,1
14301.0,1352.04,3,2010-10-19 14:09:00,51,2
14302.0,742.9000000000001,3,2010-10-05 08:10:00,65,2
14303.0,277.94,2,2010-10-28 15:37:00,42,1
14304.0,1341.56,2,2010-11-25 10:20:00,14,2
14306.0,1058.0800000000002,4,2010-11-26 10:44:00,13,3
14309.0,1428.28,2,2010-10-22 13:18:00,48,2
14310.0,492.1,1,2010-10-03 12:34:00,67,1
14311.0,206.19,1,2010-05-21 10:28:00,202,0
14312.0,1478.7,5,2010-11-26 11:40:00,13,3
14314.0,109.80000000000001,1,2010-10-05 08:00:00,65,1
14315.0,716.69,2,2010-05-24 13:56:00,199,0
14316.0,1370.34,5,2010-10-13 16:31:00,57,3
14318.0,158.02,1,2010-09-05 15:32:00,95,1
14319.0,494.85,1,2010-10-11 13:38:00,59,1
14320.0,868.96,3,2010-06-11 12:45:00,181,2
14321.0,687.3100000000001,2,2010-10-04 12:48:00,66,2
14322.0,474.1,4,2010-10-06 15:17:00,64,3
14324.0,701.61,2,2010-10-26 11:44:00,44,2
